Word,Filename,Count
democrat,33.txt,3
democratic,2.txt,2
democratic,33.txt,1
democratic,50.txt,1
democratic,51.txt,1
democratic,61.txt,1
democrats,26.txt,3
democrats,4.txt,4
demolitions,22.txt,1
demons,87.txt,1
demonstrates,28.txt,1
demonstration,51.txt,1
demonstrations,2.txt,1
dems,2.txt,2
denied,35.txt,1
denied,48.txt,2
denied,5.txt,2
denied,54.txt,1
denied,72.txt,1
denied,77.txt,1
denied,83.txt,1
denied,85.txt,1
denies,11.txt,2
denies,2.txt,1
denies,23.txt,1
denies,24.txt,1
denies,30.txt,2
denies,33.txt,2
denies,46.txt,4
denies,47.txt,1
denies,48.txt,1
denies,49.txt,1
denies,50.txt,1
denies,51.txt,1
denies,61.txt,2
denies,7.txt,1
denies,74.txt,1
denies,83.txt,1
deniseea,90.txt,1
deniseea,91.txt,1
deniseea,93.txt,1
deniseea,94.txt,1
deniseea,95.txt,1
denmark,13.txt,1
dennis,31.txt,1
denny,2.txt,1
denotes,85.txt,1
denoting,85.txt,1
dense,80.txt,1
dense,90.txt,1
density,28.txt,2
dent,17.txt,1
dented,57.txt,1
denver,3.txt,1
deny,17.txt,1
denying,22.txt,1
depart,3.txt,1
departed,85.txt,1
department,23.txt,1
department,25.txt,1
department,26.txt,2
department,45.txt,1
department,47.txt,2
department,59.txt,1
department,78.txt,1
department,87.txt,1
departure,99.txt,1
depend,27.txt,1
depend,45.txt,1
dependable,62.txt,1
dependent,91.txt,1
dependent,97.txt,1
depending,95.txt,1
depending,96.txt,1
depicted,14.txt,1
depicted,85.txt,1
depicted,88.txt,3
depicting,44.txt,1
depicting,88.txt,1
depictions,87.txt,1
depicts,88.txt,2
depicts,93.txt,2
deploring,92.txt,1
deployed,51.txt,1
deployed,52.txt,1
deployed,54.txt,1
deployed,81.txt,1
deport,2.txt,1
deportations,2.txt,1
deported,2.txt,1
deported,23.txt,1
deported,3.txt,2
deported,9.txt,1
depression,1.txt,1
depression,10.txt,1
depression,28.txt,2
depression,44.txt,1
depression,45.txt,1
depression,6.txt,1
depression,76.txt,1
depression,80.txt,1
depression,82.txt,2
depression,85.txt,1
depression,87.txt,1
depression,88.txt,1
depression,90.txt,1
depression,91.txt,1
depression,92.txt,1
depression,93.txt,1
depression,95.txt,1
depression,97.txt,1
dept,94.txt,2
depth,16.txt,1
depth,85.txt,1
depth,95.txt,1
depths,80.txt,1
deputies,2.txt,2
deputies,26.txt,1
deputy,2.txt,1
deputy,46.txt,1
deputy,92.txt,1
derby,17.txt,7
derby,2.txt,2
derby,28.txt,1
derided,83.txt,1
derived,95.txt,1
derives,72.txt,1
dermatologists,16.txt,1
derry,17.txt,2
derwent,42.txt,1
derwent,43.txt,1
desai,25.txt,1
desai,59.txt,1
desai,60.txt,1
descendants,84.txt,1
descends,39.txt,1
descent,44.txt,1
describe,48.txt,1
describe,9.txt,1
describe,91.txt,1
describe,95.txt,1
described,25.txt,1
described,27.txt,1
described,35.txt,1
described,37.txt,2
described,41.txt,1
described,53.txt,1
described,59.txt,1
described,80.txt,2
described,82.txt,1
described,83.txt,1
described,90.txt,1
describes,24.txt,1
describes,36.txt,1
describes,93.txt,2
describing,48.txt,2
description,40.txt,1
description,83.txt,1
descriptions,87.txt,1
descriptions,9.txt,1
desert,11.txt,12
desert,13.txt,1
desert,16.txt,1
desert,38.txt,1
desert,44.txt,1
desert,79.txt,1
desert,81.txt,1
desert,87.txt,1
desert,89.txt,1
desert,92.txt,1
desert,96.txt,1
deserted,71.txt,1
deserts,94.txt,1
deserve,84.txt,1
deserve,9.txt,1
deserved,31.txt,1
deserves,56.txt,1
deserves,85.txt,1
desiccated,98.txt,1
design,11.txt,1
design,14.txt,2
design,27.txt,1
design,3.txt,2
design,45.txt,1
design,77.txt,2
design,85.txt,3
design,88.txt,4
design,92.txt,1
designated,22.txt,1
designated,80.txt,1
designated,97.txt,1
designation,61.txt,1
designation,80.txt,1
designed,21.txt,1
designed,22.txt,1
designed,27.txt,1
designed,31.txt,1
designed,32.txt,1
designed,38.txt,1
designed,47.txt,1
designed,55.txt,1
designed,56.txt,1
designed,57.txt,1
designed,58.txt,1
designed,8.txt,1
designed,92.txt,1
designer,11.txt,1
designer,21.txt,5
designer,27.txt,1
designer,85.txt,1
designers,27.txt,1
designers,92.txt,1
designing,27.txt,1
desire,27.txt,2
desire,33.txt,1
desire,85.txt,1
desire,88.txt,1
desire,90.txt,1
desired,88.txt,1
desist,91.txt,1
desk,1.txt,1
desk,10.txt,1
desk,6.txt,1
desk,71.txt,1
desk,72.txt,4
desk,9.txt,1
desks,72.txt,1
desperately,24.txt,1
desperately,36.txt,1
desperation,3.txt,1
despite,17.txt,3
despite,2.txt,1
despite,24.txt,1
despite,28.txt,1
despite,3.txt,1
despite,36.txt,1
despite,44.txt,1
despite,45.txt,3
despite,57.txt,1
despite,59.txt,1
despite,78.txt,1
despite,79.txt,1
despite,82.txt,1
despite,9.txt,2
despite,90.txt,1
despite,96.txt,1
despite,99.txt,2
dessert,90.txt,6
dessert,93.txt,1
dessert,94.txt,1
desserts,90.txt,1
destabilised,27.txt,1
destination,13.txt,2
destination,2.txt,3
destination,44.txt,1
destination,56.txt,1
destination,90.txt,2
destination,91.txt,1
destination,93.txt,1
destination,94.txt,2
destination,95.txt,1
destination,97.txt,1
destinations,13.txt,4
destinations,16.txt,1
destinations,3.txt,2
destinations,59.txt,1
destinations,92.txt,1
destinations,94.txt,1
destiny,60.txt,1
destiny,85.txt,1
destroy,22.txt,3
destroy,3.txt,1
destroy,77.txt,1
destroyed,16.txt,1
destroyed,22.txt,1
destroyed,25.txt,1
destroyed,31.txt,2
destroyed,45.txt,1
destroyed,55.txt,2
destroyed,56.txt,2
destroyed,57.txt,2
destroyed,58.txt,2
destroyed,59.txt,1
destroyed,8.txt,1
destroying,3.txt,1
destroys,100.txt,1
destruction,14.txt,1
detail,25.txt,2
detail,59.txt,1
detail,60.txt,1
detail,80.txt,1
detailed,1.txt,1
detailed,11.txt,2
detailed,18.txt,1
detailed,27.txt,1
detailed,28.txt,1
detailed,44.txt,1
detailed,45.txt,2
detailed,6.txt,1
detailed,78.txt,1
detailed,80.txt,1
detailed,85.txt,1
detailed,87.txt,1
detailed,88.txt,1
detailed,90.txt,1
detailed,91.txt,1
detailed,92.txt,1
detailed,93.txt,2
detailed,95.txt,1
detailed,97.txt,1
details,16.txt,1
details,25.txt,1
details,33.txt,2
details,45.txt,2
details,59.txt,3
details,60.txt,2
details,77.txt,1
details,78.txt,1
details,84.txt,1
detained,26.txt,1
detained,39.txt,1
detained,46.txt,1
detained,52.txt,1
detained,81.txt,1
detainees,3.txt,1
detected,28.txt,1
detected,80.txt,6
detectors,81.txt,1
detention,23.txt,1
detention,3.txt,1
detention,35.txt,2
detention,48.txt,2
detention,52.txt,3
determination,85.txt,1
determine,78.txt,1
determined,93.txt,1
determining,18.txt,1
detract,2.txt,1
detritus,91.txt,1
detroit,62.txt,1
dettori,8.txt,1
devastated,67.txt,1
devastating,42.txt,1
devastating,43.txt,1
develop,45.txt,1
develop,71.txt,1
developed,17.txt,1
developed,92.txt,1
developing,1.txt,1
developing,10.txt,1
developing,16.txt,1
developing,2.txt,1
developing,28.txt,1
developing,38.txt,1
developing,44.txt,1
developing,6.txt,1
developing,62.txt,1
developing,71.txt,1
developing,76.txt,1
developing,87.txt,1
developing,89.txt,1
developing,92.txt,1
developing,99.txt,1
development,10.txt,1
development,28.txt,1
development,55.txt,1
development,61.txt,1
development,71.txt,2
development,76.txt,1
development,79.txt,1
development,88.txt,1
development,90.txt,1
development,99.txt,1
developments,1.txt,1
developments,10.txt,1
developments,6.txt,1
device,28.txt,1
devices,1.txt,1
devices,28.txt,2
devices,48.txt,1
devices,6.txt,1
devices,81.txt,1
devices,93.txt,1
devil,59.txt,1
devil,60.txt,1
devil,80.txt,1
devil,85.txt,1
devon,100.txt,12
devon,12.txt,1
devon,14.txt,1
devoured,27.txt,2
dhs,2.txt,1
di,44.txt,4
di,91.txt,3
di,93.txt,1
diabetes,1.txt,1
diabetes,10.txt,1
diabetes,28.txt,2
diabetes,44.txt,1
diabetes,45.txt,1
diabetes,6.txt,1
diabetes,76.txt,1
diabetes,80.txt,1
diabetes,85.txt,1
diabetes,87.txt,1
diabetes,88.txt,1
diabetes,90.txt,1
diabetes,91.txt,1
diabetes,92.txt,1
diabetes,93.txt,1
diabetes,95.txt,1
diabetes,97.txt,1
diabolical,88.txt,1
diageo,48.txt,1
diagnosed,76.txt,1
diagnoses,76.txt,1
diagnosing,10.txt,1
diagnosing,76.txt,1
diagnosis,4.txt,1
diagnosis,73.txt,6
diagrams,84.txt,1
dial,60.txt,1
dial,75.txt,1
dialect,91.txt,1
diallo,56.txt,1
dialogue,99.txt,1
diamond,27.txt,1
diana,21.txt,3
diane,94.txt,1
diaries,11.txt,2
diary,16.txt,1
diary,85.txt,1
diaspora,21.txt,1
diaspora,33.txt,1
diasporic,27.txt,1
diaz,60.txt,1
dictate,93.txt,1
dictators,96.txt,1
dictators,98.txt,1
diddy,1.txt,1
diddy,11.txt,2
diddy,17.txt,2
diddy,2.txt,4
diddy,23.txt,1
diddy,26.txt,1
diddy,3.txt,2
diddy,30.txt,2
diddy,4.txt,3
diddy,46.txt,4
diddy,47.txt,2
diddy,48.txt,17
diddy,49.txt,1
diddy,50.txt,1
diddy,6.txt,1
diddy,61.txt,1
diddy,7.txt,1
diddy,74.txt,1
diddy,83.txt,1
didier,32.txt,1
die,22.txt,1
die,3.txt,1
die,33.txt,1
die,53.txt,1
die,7.txt,4
die,71.txt,1
die,8.txt,1
died,1.txt,1
died,2.txt,2
died,27.txt,1
died,28.txt,2
died,3.txt,1
died,37.txt,1
died,39.txt,1
died,41.txt,1
died,42.txt,1
died,43.txt,1
died,45.txt,1
died,51.txt,1
died,52.txt,1
died,53.txt,3
died,54.txt,2
died,74.txt,1
died,77.txt,1
died,79.txt,1
died,84.txt,1
died,85.txt,1
died,86.txt,1
diego,1.txt,2
diego,2.txt,1
diego,23.txt,2
diego,26.txt,8
diego,30.txt,2
diego,46.txt,4
diego,47.txt,2
diego,48.txt,2
diego,49.txt,2
diego,50.txt,2
diego,6.txt,1
diego,61.txt,2
diego,7.txt,4
diego,74.txt,2
diego,83.txt,2
diego,85.txt,1
diego,88.txt,1
dies,2.txt,1
dies,53.txt,2
dies,86.txt,1
diet,16.txt,2
diet,2.txt,1
diet,78.txt,1
diet,94.txt,1
diet,96.txt,3
diet,98.txt,3
dietary,2.txt,1
diets,100.txt,1
differ,80.txt,1
differ,93.txt,1
differ,95.txt,1
difference,38.txt,1
difference,44.txt,1
difference,55.txt,1
difference,87.txt,1
difference,89.txt,1
difference,90.txt,2
difference,91.txt,3
difference,92.txt,1
difference,93.txt,2
difference,94.txt,3
difference,95.txt,2
differences,28.txt,1
differences,9.txt,1
different,10.txt,1
different,12.txt,1
different,13.txt,1
different,16.txt,1
different,18.txt,2
different,26.txt,1
different,27.txt,3
different,28.txt,1
different,33.txt,1
different,62.txt,1
different,78.txt,1
different,82.txt,1
different,84.txt,1
different,85.txt,1
different,86.txt,1
different,87.txt,1
different,88.txt,1
different,90.txt,1
different,91.txt,1
different,95.txt,2
different,96.txt,1
different,99.txt,1
differently,21.txt,1
differing,12.txt,1
difficult,25.txt,1
difficult,34.txt,1
difficult,45.txt,1
difficult,56.txt,1
difficult,60.txt,1
difficult,71.txt,1
difficult,75.txt,1
difficult,80.txt,1
difficulties,73.txt,1
difficulty,44.txt,1
dig,78.txt,1
digestif,91.txt,1
digestifs,91.txt,1
digging,27.txt,1
digging,45.txt,1
digital,10.txt,1
digital,2.txt,3
digital,25.txt,2
digital,49.txt,1
digital,83.txt,1
digital,85.txt,1
digital,86.txt,1
digital,88.txt,1
dignity,33.txt,1
digs,78.txt,1
dijk,56.txt,1
dilapidated,23.txt,1
dilemma,8.txt,1
diligence,84.txt,1
diluted,95.txt,1
dim,95.txt,1
dimension,13.txt,1
dimension,56.txt,1
diminishing,75.txt,1
dinah,24.txt,2
dinah,36.txt,2
dinenage,25.txt,1
dinenage,60.txt,1
diners,90.txt,2
diners,91.txt,2
diners,93.txt,2
diners,94.txt,3
diners,95.txt,2
ding,31.txt,1
ding,55.txt,4
dining,90.txt,1
dining,91.txt,1
dining,92.txt,1
dining,93.txt,1
dining,94.txt,3
dining,95.txt,1
dinner,3.txt,1
dior,92.txt,1
dioxide,14.txt,2
dioxide,38.txt,1
dioxide,89.txt,1
dip,98.txt,2
diplomacy,14.txt,2
diplomacy,85.txt,1
diplomat,84.txt,1
diplomatic,10.txt,1
diplomatic,16.txt,1
dipped,98.txt,1
dipping,95.txt,6
dips,95.txt,1
dire,14.txt,1
direct,87.txt,2
direct,88.txt,1
directed,23.txt,1
directed,44.txt,1
direction,1.txt,1
direction,20.txt,1
direction,56.txt,1
direction,62.txt,1
direction,80.txt,2
direction,9.txt,1
directive,59.txt,1
directive,60.txt,1
directly,28.txt,1
directly,31.txt,1
directly,83.txt,1
directly,85.txt,1
directly,9.txt,1
directly,91.txt,2
directly,99.txt,1
director,11.txt,1
director,13.txt,2
director,2.txt,2
director,21.txt,2
director,23.txt,1
director,25.txt,1
director,27.txt,2
director,38.txt,1
director,44.txt,1
director,59.txt,1
director,60.txt,1
director,78.txt,2
director,84.txt,1
director,86.txt,1
director,87.txt,2
director,89.txt,1
director,90.txt,1
director,92.txt,2
director,94.txt,1
director,96.txt,1
director,97.txt,1
director,98.txt,1
director,99.txt,1
directorate,78.txt,1
directors,87.txt,1
directs,97.txt,1
dirty,93.txt,1
disabilities,85.txt,1
disabilities,88.txt,1
disability,31.txt,1
disability,40.txt,1
disability,55.txt,1
disability,56.txt,1
disability,57.txt,1
disability,58.txt,1
disability,73.txt,1
disability,79.txt,1
disability,8.txt,1
disabled,71.txt,1
disagree,99.txt,1
disagreement,2.txt,1
disagreements,61.txt,1
disappear,91.txt,1
disappearance,45.txt,2
disappearance,52.txt,1
disappearances,12.txt,1
disappeared,1.txt,2
disappeared,11.txt,2
disappeared,27.txt,1
disappeared,28.txt,1
disappeared,37.txt,1
disappeared,39.txt,1
disappeared,44.txt,1
disappeared,45.txt,2
disappeared,6.txt,2
disappeared,78.txt,1
disappeared,80.txt,2
disappeared,85.txt,1
disappeared,87.txt,1
disappeared,88.txt,1
disappeared,90.txt,1
disappeared,91.txt,1
disappeared,92.txt,1
disappeared,93.txt,1
disappeared,95.txt,1
disappeared,97.txt,1
disappears,91.txt,1
disappointed,75.txt,1
disappointment,56.txt,1
disarmingly,13.txt,1
disaster,1.txt,1
disaster,16.txt,1
disaster,30.txt,1
disaster,39.txt,3
disaster,6.txt,1
disaster,81.txt,2
disasters,2.txt,3
disastrous,15.txt,1
disciplinary,49.txt,2
disclose,45.txt,1
disclosure,83.txt,1
disco,100.txt,1
discomfort,28.txt,1
disconnect,99.txt,1
discord,72.txt,1
discourage,30.txt,1
discover,1.txt,2
discover,13.txt,1
discover,18.txt,1
discover,2.txt,1
discover,3.txt,1
discover,38.txt,1
discover,44.txt,1
discover,6.txt,2
discover,8.txt,1
discover,85.txt,1
discover,87.txt,1
discover,88.txt,2
discover,89.txt,1
discover,92.txt,1
discover,96.txt,1
discover,98.txt,1
discovered,100.txt,1
discovered,11.txt,1
discovered,14.txt,2
discovered,16.txt,2
discovered,2.txt,1
discovered,27.txt,1
discovered,38.txt,1
discovered,39.txt,2
discovered,44.txt,1
discovered,45.txt,2
discovered,78.txt,1
discovered,80.txt,2
discovered,87.txt,1
discovered,89.txt,1
discovered,90.txt,1
discovered,92.txt,1
discovered,95.txt,1
discovered,97.txt,1
discoveries,80.txt,1
discoveries,84.txt,1
discovers,80.txt,1
discovery,12.txt,1
discovery,14.txt,1
discovery,15.txt,1
discovery,16.txt,1
discovery,2.txt,1
discovery,27.txt,1
discovery,28.txt,1
discovery,3.txt,1
discovery,45.txt,1
discovery,78.txt,1
discovery,84.txt,3
discovery,96.txt,1
discovery,97.txt,1
discovery,98.txt,1
discrimination,2.txt,1
discrimination,21.txt,1
discrimination,27.txt,1
discrimination,49.txt,1
discriminatory,21.txt,1
discs,11.txt,12
discuss,22.txt,1
discuss,56.txt,1
discuss,66.txt,1
discuss,72.txt,1
discuss,73.txt,1
discussed,72.txt,1
discusses,16.txt,1
discusses,28.txt,1
discusses,40.txt,2
discusses,8.txt,2
discussing,35.txt,1
discussing,66.txt,1
discussing,71.txt,1
discussion,25.txt,1
discussions,2.txt,1
discussions,60.txt,1
disease,2.txt,1
disease,28.txt,2
disease,3.txt,1
disease,79.txt,6
diseases,10.txt,1
diseases,76.txt,1
disgruntled,27.txt,1
disguised,27.txt,1
disguises,27.txt,1
disgusted,48.txt,2
disgusting,37.txt,1
disgusting,41.txt,1
dish,1.txt,1
dish,93.txt,2
dish,94.txt,6
dish,95.txt,3
dish,98.txt,15
dishes,1.txt,1
dishes,13.txt,1
dishes,44.txt,1
dishes,90.txt,1
dishes,91.txt,3
dishes,93.txt,3
dishes,94.txt,3
dishes,95.txt,11
dishes,96.txt,1
dishes,97.txt,1
dishes,98.txt,8
disk,80.txt,2
disliked,62.txt,1
disliked,74.txt,1
dismantled,88.txt,1
dismiss,48.txt,1
dismissed,48.txt,1
dismissed,84.txt,1
dismisses,3.txt,1
disney,10.txt,1
disney,2.txt,1
disney,82.txt,5
disparate,72.txt,1
dispel,32.txt,1
disperse,42.txt,1
disperse,43.txt,1
displace,1.txt,1
displace,22.txt,1
displace,30.txt,2
displace,6.txt,1
displace,7.txt,1
displaced,22.txt,2
displaced,4.txt,1
displaced,77.txt,1
displacement,22.txt,1
displacement,99.txt,1
display,14.txt,1
display,2.txt,1
display,27.txt,2
display,31.txt,1
display,85.txt,1
display,86.txt,3
display,88.txt,1
display,97.txt,1
displayed,2.txt,2
displayed,78.txt,1
displayed,88.txt,2
displaying,92.txt,1
displays,92.txt,1
disposal,45.txt,1
disputes,16.txt,1
disputes,25.txt,1
disputes,64.txt,1
disputes,99.txt,1
disrespect,99.txt,1
disruption,34.txt,3
disruption,72.txt,1
disruption,9.txt,1
disruptions,2.txt,2
disruptions,99.txt,1
dissent,52.txt,1
disslowa,96.txt,1
dissolved,95.txt,1
dissolved,96.txt,1
distance,1.txt,1
distance,10.txt,1
distance,30.txt,1
distance,44.txt,2
distance,6.txt,1
distance,71.txt,1
distance,75.txt,5
distance,78.txt,1
distance,83.txt,1
distinct,16.txt,1
distinct,44.txt,1
distinct,97.txt,1
distinct,99.txt,2
distinction,93.txt,1
distinctive,92.txt,1
distinctive,96.txt,1
distinctive,98.txt,1
distinctively,91.txt,1
distinctly,94.txt,1
distinguish,96.txt,1
distinguished,98.txt,1
distract,2.txt,1
distracted,56.txt,1
distress,75.txt,1
distribute,22.txt,1
distributed,25.txt,1
distributed,27.txt,1
distributed,84.txt,1
distribution,22.txt,2
distribution,25.txt,1
distribution,77.txt,1
district,2.txt,1
district,48.txt,1
district,52.txt,1
district,91.txt,1
disturbingly,87.txt,1
disturbs,99.txt,2
diva,2.txt,1
dive,13.txt,1
dive,17.txt,1
dive,38.txt,1
dive,44.txt,1
dive,45.txt,5
dive,89.txt,1
diver,45.txt,5
diverse,48.txt,1
diverse,79.txt,1
diverse,92.txt,1
diversify,62.txt,1
diversity,21.txt,1
diverted,1.txt,1
diverted,23.txt,1
diverted,30.txt,2
diverted,46.txt,2
diverted,47.txt,3
diverted,48.txt,1
diverted,49.txt,1
diverted,50.txt,1
diverted,6.txt,1
diverted,61.txt,1
diverted,7.txt,1
diverted,74.txt,1
divided,88.txt,1
divides,50.txt,1
divine,44.txt,1
diving,44.txt,1
diving,45.txt,2
division,17.txt,2
division,78.txt,1
division,84.txt,1
division,99.txt,1
divisions,46.txt,1
diwali,84.txt,1
dizzy,27.txt,1
dji,2.txt,1
djs,73.txt,1
djs,83.txt,1
dna,28.txt,3
dna,78.txt,2
dna,79.txt,1
dock,44.txt,1
docked,35.txt,1
docked,45.txt,1
docks,62.txt,1
doctor,1.txt,1
doctor,10.txt,1
doctor,11.txt,1
doctor,12.txt,1
doctor,16.txt,1
doctor,2.txt,1
doctor,3.txt,1
doctor,6.txt,1
doctor,86.txt,6
doctors,2.txt,1
doctors,77.txt,1
document,11.txt,1
documentary,11.txt,1
documentary,12.txt,3
documentary,14.txt,1
documentary,15.txt,17
documentary,87.txt,1
documentary,97.txt,1
documented,31.txt,1
documented,75.txt,1
documents,27.txt,1
documents,33.txt,1
documents,45.txt,3
dodging,44.txt,2
doe,48.txt,1
doenjang,1.txt,1
doenjang,13.txt,1
doenjang,94.txt,2
doenjang,95.txt,2
doenjang,96.txt,1
doenjang,98.txt,1
doesn,3.txt,2
dog,22.txt,1
dog,37.txt,1
dog,4.txt,1
dog,41.txt,1
doge,2.txt,3
doge,61.txt,1
doge,71.txt,1
doha,85.txt,2
doha,88.txt,2
doi,15.txt,1
doidge,17.txt,1
doing,42.txt,1
doing,43.txt,1
doj,2.txt,1
doja,83.txt,1
dolan,74.txt,1
dollar,2.txt,1
dollar,64.txt,1
dollar,90.txt,1
dollar,91.txt,1
dollar,93.txt,1
dollar,95.txt,1
dollar,96.txt,1
dollar,98.txt,1
dollars,28.txt,1
dolls,46.txt,1
dolly,2.txt,1
dolomites,13.txt,1
dom,13.txt,1
dom,73.txt,1
dom,83.txt,1
domain,45.txt,1
dome,38.txt,1
domestic,17.txt,2
domestic,25.txt,1
domestic,27.txt,1
domestic,56.txt,1
domestic,59.txt,1
domestic,60.txt,1
domestic,62.txt,1
domestic,82.txt,1
domestic,93.txt,1
domestic,99.txt,1
domestically,83.txt,1
domestics,93.txt,1
dominant,31.txt,1
dominate,55.txt,1
dominate,62.txt,1
dominate,71.txt,1
dominated,13.txt,1
dominated,16.txt,1
dominated,27.txt,1
dominated,44.txt,2
dominated,45.txt,1
dominated,55.txt,1
dominated,60.txt,1
dominated,61.txt,1
dominated,84.txt,1
dominated,9.txt,1
dominates,21.txt,1
dominates,82.txt,1
dominating,55.txt,1
domingo,21.txt,4
domingo,27.txt,2
domitian,38.txt,1
domus,93.txt,1
don,3.txt,2
don,96.txt,1
don,98.txt,1
donald,2.txt,2
donald,21.txt,1
donald,22.txt,2
donald,23.txt,5
donald,25.txt,3
donald,26.txt,1
donald,3.txt,1
donald,33.txt,1
donald,35.txt,1
donald,46.txt,3
donald,49.txt,1
donald,50.txt,2
donald,58.txt,2
donald,59.txt,1
donald,60.txt,3
donald,62.txt,3
donald,64.txt,1
donald,67.txt,1
donald,7.txt,1
donald,74.txt,2
donald,76.txt,1
donald,9.txt,1
donald,93.txt,1
donated,84.txt,1
donating,84.txt,1
donation,84.txt,1
done,24.txt,2
done,25.txt,1
done,31.txt,2
done,36.txt,2
done,51.txt,1
done,55.txt,1
done,59.txt,1
done,60.txt,1
done,67.txt,1
done,78.txt,1
done,87.txt,1
done,90.txt,1
done,91.txt,1
donegal,13.txt,1
donna,11.txt,1
donned,27.txt,1
donovan,3.txt,1
doocy,2.txt,1
doohan,1.txt,1
doohan,31.txt,1
doohan,4.txt,1
doohan,55.txt,1
doohan,56.txt,1
doohan,57.txt,11
doohan,58.txt,1
doohan,6.txt,1
doohan,7.txt,2
doohan,8.txt,1
dooley,53.txt,1
doomed,12.txt,1
door,39.txt,1
door,44.txt,1
door,56.txt,1
door,83.txt,1
doors,12.txt,1
doors,13.txt,1
doors,55.txt,1
doors,93.txt,1
doors,96.txt,1
doozy,21.txt,1
doping,7.txt,2
doping,8.txt,2
doris,100.txt,1
doris,8.txt,1
doris,95.txt,1
dorothy,86.txt,1
dorset,100.txt,1
dorset,14.txt,1
dorset,75.txt,1
dotted,21.txt,1
double,11.txt,1
double,17.txt,4
double,25.txt,1
double,45.txt,1
double,55.txt,1
double,79.txt,1
double,94.txt,1
doubled,23.txt,1
doubled,46.txt,1
doubled,83.txt,1
doubled,96.txt,2
doubling,99.txt,1
doubt,25.txt,1
doubt,59.txt,2
doubt,8.txt,2
doubt,83.txt,1
doubt,85.txt,1
doubt,93.txt,1
doubtless,85.txt,1
doubts,23.txt,1
doubts,97.txt,1
dough,13.txt,1
dough,94.txt,2
dough,96.txt,9
doughs,96.txt,1
douglass,27.txt,1
downfall,48.txt,1
downgrading,36.txt,1
downhill,23.txt,1
download,1.txt,2
download,44.txt,1
download,6.txt,2
downs,8.txt,1
downwords,2.txt,4
doxxing,2.txt,2
doyle,85.txt,1
dozen,10.txt,1
dozen,28.txt,1
dozen,44.txt,1
dozen,48.txt,1
dozen,80.txt,2
dozen,90.txt,1
dozens,11.txt,2
dozens,22.txt,1
dozens,23.txt,1
dozens,30.txt,2
dozens,35.txt,1
dozens,44.txt,1
dozens,46.txt,4
dozens,47.txt,2
dozens,48.txt,4
dozens,49.txt,1
dozens,50.txt,1
dozens,60.txt,1
dozens,61.txt,1
dozens,7.txt,1
dozens,72.txt,1
dozens,74.txt,1
dozens,83.txt,1
dozens,96.txt,1
dozens,99.txt,1
dpa,3.txt,1
dr,16.txt,1
dr,28.txt,1
dr,3.txt,2
dr,39.txt,1
dr,78.txt,1
dr,83.txt,2
dr,86.txt,1
draft,1.txt,1
draft,2.txt,1
draft,58.txt,11
draft,6.txt,1
draft,7.txt,2
draft,8.txt,1
drafts,96.txt,1
dragon,85.txt,10
dragon,87.txt,1
dragon,9.txt,1
dragonforce,72.txt,2
dragons,85.txt,1
drain,87.txt,1
drainage,87.txt,1
drained,31.txt,1
drake,12.txt,1
drama,11.txt,2
drama,31.txt,1
drama,41.txt,1
drama,55.txt,1
drama,56.txt,1
drama,57.txt,1
drama,58.txt,1
drama,8.txt,2
drama,82.txt,1
dramatic,1.txt,1
dramatic,14.txt,2
dramatic,16.txt,1
dramatic,17.txt,3
dramatic,21.txt,3
dramatic,38.txt,1
dramatic,44.txt,2
dramatic,6.txt,1
dramatic,71.txt,1
dramatic,76.txt,1
dramatic,8.txt,1
dramatic,87.txt,1
dramatic,89.txt,1
dramatic,92.txt,1
dramatist,12.txt,1
draped,1.txt,1
draped,13.txt,1
draped,27.txt,1
draped,28.txt,1
draped,44.txt,2
draped,45.txt,1
draped,55.txt,1
draped,6.txt,1
draped,80.txt,1
draped,85.txt,1
draped,87.txt,1
draped,88.txt,1
draped,90.txt,1
draped,91.txt,1
draped,92.txt,1
draped,93.txt,1
draped,95.txt,1
draped,97.txt,1
draper,17.txt,2
draper,31.txt,1
draper,55.txt,1
draper,56.txt,1
draper,57.txt,1
draper,58.txt,1
draper,8.txt,2
draw,17.txt,16
draw,4.txt,1
draw,56.txt,1
draw,78.txt,1
drawing,13.txt,1
drawing,17.txt,1
drawing,27.txt,1
drawing,82.txt,1
drawing,87.txt,1
drawings,85.txt,2
drawings,88.txt,2
drawn,21.txt,1
drawn,83.txt,1
drawn,84.txt,1
drawn,87.txt,1
drawn,97.txt,1
draws,16.txt,1
draws,2.txt,1
draws,25.txt,1
draws,30.txt,2
draws,46.txt,1
draws,47.txt,1
draws,48.txt,1
draws,49.txt,1
draws,50.txt,1
draws,6.txt,1
draws,60.txt,1
draws,61.txt,1
draws,62.txt,1
draws,74.txt,1
dream,13.txt,1
dream,16.txt,1
dream,31.txt,1
dream,56.txt,1
dream,63.txt,1
dream,83.txt,1
dreamed,90.txt,1
dreamed,91.txt,1
dreamed,93.txt,1
dreamed,95.txt,1
dreamed,96.txt,1
dreamed,97.txt,1
dreamed,98.txt,1
dreamhouse,92.txt,1
dreams,10.txt,1
dreams,16.txt,1
dreams,44.txt,1
dreams,71.txt,2
dreams,99.txt,4
dreamt,27.txt,1
drenon,48.txt,1
dress,2.txt,1
dress,21.txt,2
dress,27.txt,4
dress,39.txt,1
dress,45.txt,1
dressed,21.txt,1
dressed,27.txt,5
dressed,39.txt,2
dressed,51.txt,1
dressing,21.txt,1
